application_date,segment,branch_id,state,zone,no_of_applicants
15-05-2017,1,5,KARNATAKA,SOUTH,116
15-05-2017,1,7,WEST BENGAL,EAST,31
15-05-2017,1,8,WEST BENGAL,EAST,19
15-05-2017,1,9,WEST BENGAL,EAST,34
15-05-2017,1,10,WEST BENGAL,EAST,41
15-05-2017,1,11,WEST BENGAL,EAST,15
15-05-2017,1,13,TAMIL NADU,SOUTH,26
15-05-2017,1,14,UTTAR PRADESH,EAST,0
15-05-2017,1,15,PUNJAB,NORTH,21
15-05-2017,1,16,TELANGANA,SOUTH,69
15-05-2017,1,17,ANDHRA PRADESH,SOUTH,13
15-05-2017,1,18,MAHARASHTRA,WEST,26
15-05-2017,1,19,MAHARASHTRA,WEST,85
15-05-2017,1,20,ORISSA,SOUTH,42
15-05-2017,1,21,MAHARASHTRA,WEST,34
15-05-2017,1,29,WEST BENGAL,EAST,6
15-05-2017,1,34,GUJARAT,WEST,96
15-05-2017,1,35,TAMIL NADU,SOUTH,0
15-05-2017,1,36,ASSAM,EAST,52
15-05-2017,1,42,WEST BENGAL,EAST,14
15-05-2017,1,43,TAMIL NADU,SOUTH,0
15-05-2017,1,48,ORISSA,SOUTH,50
15-05-2017,1,61,GUJARAT,WEST,28
15-05-2017,1,62,PUNJAB,NORTH,19
15-05-2017,1,63,JHARKHAND,SOUTH,11
15-05-2017,1,64,KARNATAKA,SOUTH,13
15-05-2017,1,65,ASSAM,EAST,33
15-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
15-05-2017,1,67,GUJARAT,WEST,121
15-05-2017,1,68,GUJARAT,WEST,4
15-05-2017,1,69,TAMIL NADU,SOUTH,0
15-05-2017,1,70,MAHARASHTRA,WEST,3
15-05-2017,1,72,PUNJAB,NORTH,17
15-05-2017,1,73,PUNJAB,NORTH,17
15-05-2017,1,74,MAHARASHTRA,WEST,27
15-05-2017,1,76,TAMIL NADU,SOUTH,9
15-05-2017,1,77,MAHARASHTRA,WEST,16
15-05-2017,1,78,MAHARASHTRA,WEST,15
15-05-2017,1,79,UTTARAKHAND,EAST,24
15-05-2017,1,82,KERALA,SOUTH,11
15-05-2017,1,84,CHHATTISGARH,CENTRAL,0
15-05-2017,1,85,MAHARASHTRA,WEST,21
15-05-2017,1,100,UTTAR PRADESH,EAST,0
15-05-2017,1,101,UTTAR PRADESH,EAST,0
15-05-2017,1,103,BIHAR,EAST,9
15-05-2017,1,104,JHARKHAND,SOUTH,15
15-05-2017,1,105,GUJARAT,WEST,5
15-05-2017,1,111,ANDHRA PRADESH,SOUTH,0
15-05-2017,1,117,MAHARASHTRA,WEST,0
15-05-2017,1,120,TRIPURA,EAST,16
15-05-2017,1,121,KARNATAKA,SOUTH,0
15-05-2017,1,135,MAHARASHTRA,WEST,138
15-05-2017,1,136,TAMIL NADU,SOUTH,43
15-05-2017,1,137,MAHARASHTRA,WEST,22
15-05-2017,1,147,MADHYA PRADESH,CENTRAL,24
15-05-2017,1,159,BIHAR,EAST,0
15-05-2017,1,165,ORISSA,EAST,20
15-05-2017,1,202,UTTARAKHAND,EAST,0
15-05-2017,1,207,GUJARAT,WEST,0
15-05-2017,1,217,BIHAR,EAST,0
15-05-2017,1,248,MAHARASHTRA,WEST,9
15-05-2017,1,249,MAHARASHTRA,WEST,1
15-05-2017,1,250,GUJARAT,WEST,0
15-05-2017,1,251,TRIPURA,EAST,9
15-05-2017,1,254,ASSAM,EAST,0
15-05-2017,1,255,ASSAM,EAST,0
15-05-2017,1,257,GUJARAT,WEST,0
15-05-2017,1,258,HARYANA,NORTH,0
15-05-2017,1,259,HARYANA,NORTH,0
15-05-2017,1,260,TAMIL NADU,SOUTH,0
15-05-2017,1,261,HARYANA,NORTH,0
15-05-2017,1,262,UTTAR PRADESH,EAST,0
15-05-2017,1,263,ANDHRA PRADESH,SOUTH,0
15-05-2017,1,264,PUNJAB,NORTH,0
15-05-2017,1,265,ANDHRA PRADESH,SOUTH,0
15-05-2017,1,266,TELANGANA,SOUTH,0
15-05-2017,1,267,ANDHRA PRADESH,SOUTH,0
15-05-2017,1,268,UTTAR PRADESH,EAST,0
15-05-2017,1,269,UTTAR PRADESH,EAST,0
15-05-2017,1,270,UTTAR PRADESH,EAST,0
15-05-2017,1,271,HARYANA,NORTH,0
16-05-2017,1,1,WEST BENGAL,EAST,132
16-05-2017,1,3,DELHI,NORTH,49
16-05-2017,1,5,KARNATAKA,SOUTH,114
16-05-2017,1,7,WEST BENGAL,EAST,30
16-05-2017,1,8,WEST BENGAL,EAST,38
16-05-2017,1,9,WEST BENGAL,EAST,22
16-05-2017,1,10,WEST BENGAL,EAST,39
16-05-2017,1,11,WEST BENGAL,EAST,25
16-05-2017,1,13,TAMIL NADU,SOUTH,17
16-05-2017,1,14,UTTAR PRADESH,EAST,0
16-05-2017,1,15,PUNJAB,NORTH,15
16-05-2017,1,16,TELANGANA,SOUTH,61
16-05-2017,1,17,ANDHRA PRADESH,SOUTH,10
16-05-2017,1,18,MAHARASHTRA,WEST,21
16-05-2017,1,19,MAHARASHTRA,WEST,83
16-05-2017,1,20,ORISSA,SOUTH,33
16-05-2017,1,21,MAHARASHTRA,WEST,37
16-05-2017,1,29,WEST BENGAL,EAST,12
16-05-2017,1,34,GUJARAT,WEST,97
16-05-2017,1,35,TAMIL NADU,SOUTH,0
16-05-2017,1,36,ASSAM,EAST,39
16-05-2017,1,42,WEST BENGAL,EAST,19
16-05-2017,1,43,TAMIL NADU,SOUTH,0
16-05-2017,1,48,ORISSA,SOUTH,27
16-05-2017,1,61,GUJARAT,WEST,37
16-05-2017,1,62,PUNJAB,NORTH,2
16-05-2017,1,63,JHARKHAND,SOUTH,16
16-05-2017,1,64,KARNATAKA,SOUTH,6
16-05-2017,1,65,ASSAM,EAST,22
16-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
16-05-2017,1,67,GUJARAT,WEST,90
16-05-2017,1,68,GUJARAT,WEST,6
16-05-2017,1,69,TAMIL NADU,SOUTH,0
16-05-2017,1,70,MAHARASHTRA,WEST,4
16-05-2017,1,72,PUNJAB,NORTH,11
16-05-2017,1,73,PUNJAB,NORTH,8
16-05-2017,1,74,MAHARASHTRA,WEST,37
16-05-2017,1,76,TAMIL NADU,SOUTH,8
16-05-2017,1,77,MAHARASHTRA,WEST,12
16-05-2017,1,78,MAHARASHTRA,WEST,11
16-05-2017,1,79,UTTARAKHAND,EAST,15
16-05-2017,1,82,KERALA,SOUTH,11
16-05-2017,1,84,CHHATTISGARH,CENTRAL,0
16-05-2017,1,85,MAHARASHTRA,WEST,12
16-05-2017,1,100,UTTAR PRADESH,EAST,0
16-05-2017,1,101,UTTAR PRADESH,EAST,0
16-05-2017,1,103,BIHAR,EAST,7
16-05-2017,1,104,JHARKHAND,SOUTH,9
16-05-2017,1,105,GUJARAT,WEST,2
16-05-2017,1,111,ANDHRA PRADESH,SOUTH,0
16-05-2017,1,117,MAHARASHTRA,WEST,0
16-05-2017,1,120,TRIPURA,EAST,19
16-05-2017,1,121,KARNATAKA,SOUTH,0
16-05-2017,1,135,MAHARASHTRA,WEST,144
16-05-2017,1,136,TAMIL NADU,SOUTH,33
16-05-2017,1,137,MAHARASHTRA,WEST,16
16-05-2017,1,147,MADHYA PRADESH,CENTRAL,17
16-05-2017,1,159,BIHAR,EAST,0
16-05-2017,1,165,ORISSA,EAST,6
16-05-2017,1,202,UTTARAKHAND,EAST,0
16-05-2017,1,207,GUJARAT,WEST,0
16-05-2017,1,217,BIHAR,EAST,0
16-05-2017,1,248,MAHARASHTRA,WEST,3
16-05-2017,1,249,MAHARASHTRA,WEST,3
16-05-2017,1,250,GUJARAT,WEST,0
16-05-2017,1,251,TRIPURA,EAST,13
16-05-2017,1,254,ASSAM,EAST,0
16-05-2017,1,255,ASSAM,EAST,0
16-05-2017,1,257,GUJARAT,WEST,0
16-05-2017,1,258,HARYANA,NORTH,0
16-05-2017,1,259,HARYANA,NORTH,0
16-05-2017,1,260,TAMIL NADU,SOUTH,0
16-05-2017,1,261,HARYANA,NORTH,0
16-05-2017,1,262,UTTAR PRADESH,EAST,0
16-05-2017,1,263,ANDHRA PRADESH,SOUTH,0
16-05-2017,1,264,PUNJAB,NORTH,0
16-05-2017,1,265,ANDHRA PRADESH,SOUTH,0
16-05-2017,1,266,TELANGANA,SOUTH,0
16-05-2017,1,267,ANDHRA PRADESH,SOUTH,0
16-05-2017,1,268,UTTAR PRADESH,EAST,0
16-05-2017,1,269,UTTAR PRADESH,EAST,0
16-05-2017,1,270,UTTAR PRADESH,EAST,0
16-05-2017,1,271,HARYANA,NORTH,0
17-05-2017,1,1,WEST BENGAL,EAST,143
17-05-2017,1,3,DELHI,NORTH,66
17-05-2017,1,5,KARNATAKA,SOUTH,100
17-05-2017,1,7,WEST BENGAL,EAST,35
17-05-2017,1,8,WEST BENGAL,EAST,30
17-05-2017,1,9,WEST BENGAL,EAST,33
17-05-2017,1,10,WEST BENGAL,EAST,55
17-05-2017,1,11,WEST BENGAL,EAST,30
17-05-2017,1,13,TAMIL NADU,SOUTH,13
17-05-2017,1,14,UTTAR PRADESH,EAST,0
17-05-2017,1,15,PUNJAB,NORTH,30
17-05-2017,1,16,TELANGANA,SOUTH,68
17-05-2017,1,17,ANDHRA PRADESH,SOUTH,11
17-05-2017,1,18,MAHARASHTRA,WEST,19
17-05-2017,1,19,MAHARASHTRA,WEST,87
17-05-2017,1,20,ORISSA,SOUTH,51
17-05-2017,1,21,MAHARASHTRA,WEST,21
17-05-2017,1,29,WEST BENGAL,EAST,11
17-05-2017,1,34,GUJARAT,WEST,92
17-05-2017,1,35,TAMIL NADU,SOUTH,0
17-05-2017,1,36,ASSAM,EAST,50
17-05-2017,1,42,WEST BENGAL,EAST,13
17-05-2017,1,43,TAMIL NADU,SOUTH,0
17-05-2017,1,48,ORISSA,SOUTH,33
17-05-2017,1,61,GUJARAT,WEST,26
17-05-2017,1,62,PUNJAB,NORTH,19
17-05-2017,1,63,JHARKHAND,SOUTH,16
17-05-2017,1,64,KARNATAKA,SOUTH,11
17-05-2017,1,65,ASSAM,EAST,17
17-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
17-05-2017,1,67,GUJARAT,WEST,90
17-05-2017,1,68,GUJARAT,WEST,5
17-05-2017,1,69,TAMIL NADU,SOUTH,0
17-05-2017,1,70,MAHARASHTRA,WEST,3
17-05-2017,1,72,PUNJAB,NORTH,13
17-05-2017,1,73,PUNJAB,NORTH,14
17-05-2017,1,74,MAHARASHTRA,WEST,29
17-05-2017,1,76,TAMIL NADU,SOUTH,14
17-05-2017,1,77,MAHARASHTRA,WEST,17
17-05-2017,1,78,MAHARASHTRA,WEST,7
17-05-2017,1,79,UTTARAKHAND,EAST,17
17-05-2017,1,82,KERALA,SOUTH,14
17-05-2017,1,84,CHHATTISGARH,CENTRAL,0
17-05-2017,1,85,MAHARASHTRA,WEST,20
17-05-2017,1,100,UTTAR PRADESH,EAST,0
17-05-2017,1,101,UTTAR PRADESH,EAST,0
17-05-2017,1,103,BIHAR,EAST,18
17-05-2017,1,104,JHARKHAND,SOUTH,10
17-05-2017,1,105,GUJARAT,WEST,4
17-05-2017,1,111,ANDHRA PRADESH,SOUTH,0
17-05-2017,1,117,MAHARASHTRA,WEST,0
17-05-2017,1,120,TRIPURA,EAST,25
17-05-2017,1,121,KARNATAKA,SOUTH,0
17-05-2017,1,135,MAHARASHTRA,WEST,121
17-05-2017,1,136,TAMIL NADU,SOUTH,34
17-05-2017,1,137,MAHARASHTRA,WEST,15
17-05-2017,1,147,MADHYA PRADESH,CENTRAL,30
17-05-2017,1,159,BIHAR,EAST,0
17-05-2017,1,165,ORISSA,EAST,16
17-05-2017,1,202,UTTARAKHAND,EAST,0
17-05-2017,1,207,GUJARAT,WEST,0
17-05-2017,1,217,BIHAR,EAST,0
17-05-2017,1,248,MAHARASHTRA,WEST,13
17-05-2017,1,249,MAHARASHTRA,WEST,4
17-05-2017,1,250,GUJARAT,WEST,0
17-05-2017,1,251,TRIPURA,EAST,19
17-05-2017,1,254,ASSAM,EAST,0
17-05-2017,1,255,ASSAM,EAST,0
17-05-2017,1,257,GUJARAT,WEST,0
17-05-2017,1,258,HARYANA,NORTH,0
17-05-2017,1,259,HARYANA,NORTH,0
17-05-2017,1,260,TAMIL NADU,SOUTH,0
17-05-2017,1,261,HARYANA,NORTH,0
17-05-2017,1,262,UTTAR PRADESH,EAST,0
17-05-2017,1,263,ANDHRA PRADESH,SOUTH,0
17-05-2017,1,264,PUNJAB,NORTH,0
17-05-2017,1,265,ANDHRA PRADESH,SOUTH,0
17-05-2017,1,266,TELANGANA,SOUTH,0
17-05-2017,1,267,ANDHRA PRADESH,SOUTH,0
17-05-2017,1,268,UTTAR PRADESH,EAST,0
17-05-2017,1,269,UTTAR PRADESH,EAST,0
17-05-2017,1,270,UTTAR PRADESH,EAST,0
17-05-2017,1,271,HARYANA,NORTH,0
18-05-2017,1,1,WEST BENGAL,EAST,107
18-05-2017,1,3,DELHI,NORTH,82
18-05-2017,1,5,KARNATAKA,SOUTH,92
18-05-2017,1,7,WEST BENGAL,EAST,34
18-05-2017,1,8,WEST BENGAL,EAST,32
18-05-2017,1,9,WEST BENGAL,EAST,26
18-05-2017,1,10,WEST BENGAL,EAST,49
18-05-2017,1,11,WEST BENGAL,EAST,23
18-05-2017,1,13,TAMIL NADU,SOUTH,23
18-05-2017,1,14,UTTAR PRADESH,EAST,0
18-05-2017,1,15,PUNJAB,NORTH,21
18-05-2017,1,16,TELANGANA,SOUTH,62
18-05-2017,1,17,ANDHRA PRADESH,SOUTH,9
18-05-2017,1,18,MAHARASHTRA,WEST,30
18-05-2017,1,19,MAHARASHTRA,WEST,86
18-05-2017,1,20,ORISSA,SOUTH,30
18-05-2017,1,21,MAHARASHTRA,WEST,31
18-05-2017,1,29,WEST BENGAL,EAST,10
18-05-2017,1,34,GUJARAT,WEST,92
18-05-2017,1,35,TAMIL NADU,SOUTH,0
18-05-2017,1,36,ASSAM,EAST,46
18-05-2017,1,42,WEST BENGAL,EAST,20
18-05-2017,1,43,TAMIL NADU,SOUTH,0
18-05-2017,1,48,ORISSA,SOUTH,27
18-05-2017,1,61,GUJARAT,WEST,24
18-05-2017,1,62,PUNJAB,NORTH,11
18-05-2017,1,63,JHARKHAND,SOUTH,7
18-05-2017,1,64,KARNATAKA,SOUTH,15
18-05-2017,1,65,ASSAM,EAST,24
18-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
18-05-2017,1,67,GUJARAT,WEST,90
18-05-2017,1,68,GUJARAT,WEST,13
18-05-2017,1,69,TAMIL NADU,SOUTH,0
18-05-2017,1,70,MAHARASHTRA,WEST,12
18-05-2017,1,72,PUNJAB,NORTH,12
18-05-2017,1,73,PUNJAB,NORTH,10
18-05-2017,1,74,MAHARASHTRA,WEST,26
18-05-2017,1,76,TAMIL NADU,SOUTH,7
18-05-2017,1,77,MAHARASHTRA,WEST,14
18-05-2017,1,78,MAHARASHTRA,WEST,16
18-05-2017,1,79,UTTARAKHAND,EAST,7
18-05-2017,1,82,KERALA,SOUTH,3
18-05-2017,1,84,CHHATTISGARH,CENTRAL,0
18-05-2017,1,85,MAHARASHTRA,WEST,21
18-05-2017,1,100,UTTAR PRADESH,EAST,0
18-05-2017,1,101,UTTAR PRADESH,EAST,0
18-05-2017,1,103,BIHAR,EAST,17
18-05-2017,1,104,JHARKHAND,SOUTH,14
18-05-2017,1,105,GUJARAT,WEST,14
18-05-2017,1,111,ANDHRA PRADESH,SOUTH,0
18-05-2017,1,117,MAHARASHTRA,WEST,0
18-05-2017,1,120,TRIPURA,EAST,1
18-05-2017,1,121,KARNATAKA,SOUTH,0
18-05-2017,1,135,MAHARASHTRA,WEST,122
18-05-2017,1,136,TAMIL NADU,SOUTH,45
18-05-2017,1,137,MAHARASHTRA,WEST,19
18-05-2017,1,147,MADHYA PRADESH,CENTRAL,25
18-05-2017,1,159,BIHAR,EAST,0
18-05-2017,1,165,ORISSA,EAST,3
18-05-2017,1,202,UTTARAKHAND,EAST,0
18-05-2017,1,207,GUJARAT,WEST,0
18-05-2017,1,217,BIHAR,EAST,0
18-05-2017,1,248,MAHARASHTRA,WEST,4
18-05-2017,1,249,MAHARASHTRA,WEST,8
18-05-2017,1,250,GUJARAT,WEST,0
18-05-2017,1,251,TRIPURA,EAST,14
18-05-2017,1,254,ASSAM,EAST,0
18-05-2017,1,255,ASSAM,EAST,0
18-05-2017,1,257,GUJARAT,WEST,0
18-05-2017,1,258,HARYANA,NORTH,0
18-05-2017,1,259,HARYANA,NORTH,0
18-05-2017,1,260,TAMIL NADU,SOUTH,0
18-05-2017,1,261,HARYANA,NORTH,0
18-05-2017,1,262,UTTAR PRADESH,EAST,0
18-05-2017,1,263,ANDHRA PRADESH,SOUTH,0
18-05-2017,1,264,PUNJAB,NORTH,0
18-05-2017,1,265,ANDHRA PRADESH,SOUTH,0
18-05-2017,1,266,TELANGANA,SOUTH,0
18-05-2017,1,267,ANDHRA PRADESH,SOUTH,0
18-05-2017,1,268,UTTAR PRADESH,EAST,0
18-05-2017,1,269,UTTAR PRADESH,EAST,0
18-05-2017,1,270,UTTAR PRADESH,EAST,0
18-05-2017,1,271,HARYANA,NORTH,0
19-05-2017,1,1,WEST BENGAL,EAST,98
19-05-2017,1,3,DELHI,NORTH,66
19-05-2017,1,5,KARNATAKA,SOUTH,145
19-05-2017,1,7,WEST BENGAL,EAST,29
19-05-2017,1,8,WEST BENGAL,EAST,21
19-05-2017,1,9,WEST BENGAL,EAST,40
19-05-2017,1,10,WEST BENGAL,EAST,48
19-05-2017,1,11,WEST BENGAL,EAST,18
19-05-2017,1,13,TAMIL NADU,SOUTH,17
19-05-2017,1,14,UTTAR PRADESH,EAST,0
19-05-2017,1,15,PUNJAB,NORTH,22
19-05-2017,1,16,TELANGANA,SOUTH,65
19-05-2017,1,17,ANDHRA PRADESH,SOUTH,16
19-05-2017,1,18,MAHARASHTRA,WEST,25
19-05-2017,1,19,MAHARASHTRA,WEST,89
19-05-2017,1,20,ORISSA,SOUTH,52
19-05-2017,1,21,MAHARASHTRA,WEST,21
19-05-2017,1,29,WEST BENGAL,EAST,10
19-05-2017,1,34,GUJARAT,WEST,80
19-05-2017,1,35,TAMIL NADU,SOUTH,0
19-05-2017,1,36,ASSAM,EAST,54
19-05-2017,1,42,WEST BENGAL,EAST,23
19-05-2017,1,43,TAMIL NADU,SOUTH,0
19-05-2017,1,48,ORISSA,SOUTH,46
19-05-2017,1,61,GUJARAT,WEST,23
19-05-2017,1,62,PUNJAB,NORTH,11
19-05-2017,1,63,JHARKHAND,SOUTH,9
19-05-2017,1,64,KARNATAKA,SOUTH,17
19-05-2017,1,65,ASSAM,EAST,17
19-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
19-05-2017,1,67,GUJARAT,WEST,82
19-05-2017,1,68,GUJARAT,WEST,3
19-05-2017,1,69,TAMIL NADU,SOUTH,0
19-05-2017,1,70,MAHARASHTRA,WEST,2
19-05-2017,1,72,PUNJAB,NORTH,19
19-05-2017,1,73,PUNJAB,NORTH,12
19-05-2017,1,74,MAHARASHTRA,WEST,41
19-05-2017,1,76,TAMIL NADU,SOUTH,7
19-05-2017,1,77,MAHARASHTRA,WEST,9
19-05-2017,1,78,MAHARASHTRA,WEST,21
19-05-2017,1,79,UTTARAKHAND,EAST,9
19-05-2017,1,82,KERALA,SOUTH,11
19-05-2017,1,84,CHHATTISGARH,CENTRAL,0
19-05-2017,1,85,MAHARASHTRA,WEST,16
19-05-2017,1,100,UTTAR PRADESH,EAST,0
19-05-2017,1,101,UTTAR PRADESH,EAST,0
19-05-2017,1,103,BIHAR,EAST,14
19-05-2017,1,104,JHARKHAND,SOUTH,17
19-05-2017,1,105,GUJARAT,WEST,4
19-05-2017,1,111,ANDHRA PRADESH,SOUTH,0
19-05-2017,1,117,MAHARASHTRA,WEST,0
19-05-2017,1,120,TRIPURA,EAST,21
19-05-2017,1,121,KARNATAKA,SOUTH,0
19-05-2017,1,135,MAHARASHTRA,WEST,126
19-05-2017,1,136,TAMIL NADU,SOUTH,42
19-05-2017,1,137,MAHARASHTRA,WEST,16
19-05-2017,1,147,MADHYA PRADESH,CENTRAL,12
19-05-2017,1,159,BIHAR,EAST,0
19-05-2017,1,165,ORISSA,EAST,7
19-05-2017,1,202,UTTARAKHAND,EAST,0
19-05-2017,1,207,GUJARAT,WEST,0
19-05-2017,1,217,BIHAR,EAST,0
19-05-2017,1,248,MAHARASHTRA,WEST,9
19-05-2017,1,249,MAHARASHTRA,WEST,4
19-05-2017,1,250,GUJARAT,WEST,1
19-05-2017,1,251,TRIPURA,EAST,9
19-05-2017,1,254,ASSAM,EAST,0
19-05-2017,1,255,ASSAM,EAST,0
19-05-2017,1,257,GUJARAT,WEST,0
19-05-2017,1,258,HARYANA,NORTH,0
19-05-2017,1,259,HARYANA,NORTH,0
19-05-2017,1,260,TAMIL NADU,SOUTH,0
19-05-2017,1,261,HARYANA,NORTH,0
19-05-2017,1,262,UTTAR PRADESH,EAST,0
19-05-2017,1,263,ANDHRA PRADESH,SOUTH,0
19-05-2017,1,264,PUNJAB,NORTH,0
19-05-2017,1,265,ANDHRA PRADESH,SOUTH,0
19-05-2017,1,266,TELANGANA,SOUTH,0
19-05-2017,1,267,ANDHRA PRADESH,SOUTH,0
19-05-2017,1,268,UTTAR PRADESH,EAST,0
19-05-2017,1,269,UTTAR PRADESH,EAST,0
19-05-2017,1,270,UTTAR PRADESH,EAST,0
19-05-2017,1,271,HARYANA,NORTH,0
20-05-2017,1,1,WEST BENGAL,EAST,96
20-05-2017,1,3,DELHI,NORTH,18
20-05-2017,1,5,KARNATAKA,SOUTH,118
20-05-2017,1,7,WEST BENGAL,EAST,12
20-05-2017,1,8,WEST BENGAL,EAST,23
20-05-2017,1,9,WEST BENGAL,EAST,24
20-05-2017,1,10,WEST BENGAL,EAST,33
20-05-2017,1,11,WEST BENGAL,EAST,28
20-05-2017,1,13,TAMIL NADU,SOUTH,16
20-05-2017,1,14,UTTAR PRADESH,EAST,0
20-05-2017,1,15,PUNJAB,NORTH,6
20-05-2017,1,16,TELANGANA,SOUTH,61
20-05-2017,1,17,ANDHRA PRADESH,SOUTH,17
20-05-2017,1,18,MAHARASHTRA,WEST,22
20-05-2017,1,19,MAHARASHTRA,WEST,68
20-05-2017,1,20,ORISSA,SOUTH,29
20-05-2017,1,21,MAHARASHTRA,WEST,22
20-05-2017,1,29,WEST BENGAL,EAST,8
20-05-2017,1,34,GUJARAT,WEST,69
20-05-2017,1,35,TAMIL NADU,SOUTH,0
20-05-2017,1,36,ASSAM,EAST,32
20-05-2017,1,42,WEST BENGAL,EAST,19
20-05-2017,1,43,TAMIL NADU,SOUTH,0
20-05-2017,1,48,ORISSA,SOUTH,24
20-05-2017,1,61,GUJARAT,WEST,22
20-05-2017,1,62,PUNJAB,NORTH,4
20-05-2017,1,63,JHARKHAND,SOUTH,6
20-05-2017,1,64,KARNATAKA,SOUTH,7
20-05-2017,1,65,ASSAM,EAST,11
20-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
20-05-2017,1,67,GUJARAT,WEST,72
20-05-2017,1,68,GUJARAT,WEST,6
20-05-2017,1,69,TAMIL NADU,SOUTH,0
20-05-2017,1,70,MAHARASHTRA,WEST,6
20-05-2017,1,72,PUNJAB,NORTH,7
20-05-2017,1,73,PUNJAB,NORTH,7
20-05-2017,1,74,MAHARASHTRA,WEST,16
20-05-2017,1,76,TAMIL NADU,SOUTH,6
20-05-2017,1,77,MAHARASHTRA,WEST,7
20-05-2017,1,78,MAHARASHTRA,WEST,12
20-05-2017,1,79,UTTARAKHAND,EAST,6
20-05-2017,1,82,KERALA,SOUTH,6
20-05-2017,1,84,CHHATTISGARH,CENTRAL,0
20-05-2017,1,85,MAHARASHTRA,WEST,13
20-05-2017,1,100,UTTAR PRADESH,EAST,0
20-05-2017,1,101,UTTAR PRADESH,EAST,0
20-05-2017,1,103,BIHAR,EAST,8
20-05-2017,1,104,JHARKHAND,SOUTH,14
20-05-2017,1,105,GUJARAT,WEST,7
20-05-2017,1,111,ANDHRA PRADESH,SOUTH,0
20-05-2017,1,117,MAHARASHTRA,WEST,0
20-05-2017,1,120,TRIPURA,EAST,12
20-05-2017,1,121,KARNATAKA,SOUTH,0
20-05-2017,1,135,MAHARASHTRA,WEST,136
20-05-2017,1,136,TAMIL NADU,SOUTH,35
20-05-2017,1,137,MAHARASHTRA,WEST,11
20-05-2017,1,147,MADHYA PRADESH,CENTRAL,14
20-05-2017,1,159,BIHAR,EAST,0
20-05-2017,1,165,ORISSA,EAST,4
20-05-2017,1,202,UTTARAKHAND,EAST,0
20-05-2017,1,207,GUJARAT,WEST,0
20-05-2017,1,217,BIHAR,EAST,0
20-05-2017,1,248,MAHARASHTRA,WEST,5
20-05-2017,1,249,MAHARASHTRA,WEST,5
20-05-2017,1,250,GUJARAT,WEST,2
20-05-2017,1,251,TRIPURA,EAST,8
20-05-2017,1,254,ASSAM,EAST,0
20-05-2017,1,255,ASSAM,EAST,0
20-05-2017,1,257,GUJARAT,WEST,0
20-05-2017,1,258,HARYANA,NORTH,0
20-05-2017,1,259,HARYANA,NORTH,0
20-05-2017,1,260,TAMIL NADU,SOUTH,0
20-05-2017,1,261,HARYANA,NORTH,0
20-05-2017,1,262,UTTAR PRADESH,EAST,0
20-05-2017,1,263,ANDHRA PRADESH,SOUTH,0
20-05-2017,1,264,PUNJAB,NORTH,0
20-05-2017,1,265,ANDHRA PRADESH,SOUTH,0
20-05-2017,1,266,TELANGANA,SOUTH,0
20-05-2017,1,267,ANDHRA PRADESH,SOUTH,0
20-05-2017,1,268,UTTAR PRADESH,EAST,0
20-05-2017,1,269,UTTAR PRADESH,EAST,0
20-05-2017,1,270,UTTAR PRADESH,EAST,0
20-05-2017,1,271,HARYANA,NORTH,0
21-05-2017,1,1,WEST BENGAL,EAST,47
21-05-2017,1,3,DELHI,NORTH,109
21-05-2017,1,5,KARNATAKA,SOUTH,12
21-05-2017,1,7,WEST BENGAL,EAST,10
21-05-2017,1,8,WEST BENGAL,EAST,13
21-05-2017,1,9,WEST BENGAL,EAST,16
21-05-2017,1,10,WEST BENGAL,EAST,7
21-05-2017,1,11,WEST BENGAL,EAST,28
21-05-2017,1,13,TAMIL NADU,SOUTH,2
21-05-2017,1,14,UTTAR PRADESH,EAST,0
21-05-2017,1,15,PUNJAB,NORTH,6
21-05-2017,1,16,TELANGANA,SOUTH,7
21-05-2017,1,17,ANDHRA PRADESH,SOUTH,0
21-05-2017,1,18,MAHARASHTRA,WEST,3
21-05-2017,1,19,MAHARASHTRA,WEST,29
21-05-2017,1,20,ORISSA,SOUTH,12
21-05-2017,1,21,MAHARASHTRA,WEST,0
21-05-2017,1,29,WEST BENGAL,EAST,2
21-05-2017,1,34,GUJARAT,WEST,6
21-05-2017,1,35,TAMIL NADU,SOUTH,0
21-05-2017,1,36,ASSAM,EAST,2
21-05-2017,1,42,WEST BENGAL,EAST,11
21-05-2017,1,43,TAMIL NADU,SOUTH,0
21-05-2017,1,48,ORISSA,SOUTH,11
21-05-2017,1,61,GUJARAT,WEST,0
21-05-2017,1,62,PUNJAB,NORTH,3
21-05-2017,1,63,JHARKHAND,SOUTH,4
21-05-2017,1,64,KARNATAKA,SOUTH,0
21-05-2017,1,65,ASSAM,EAST,1
21-05-2017,1,66,ANDHRA PRADESH,SOUTH,0
21-05-2017,1,67,GUJARAT,WEST,14
21-05-2017,1,68,GUJARAT,WEST,0
21-05-2017,1,69,TAMIL NADU,SOUTH,0
21-05-2017,1,70,MAHARASHTRA,WEST,0
21-05-2017,1,72,PUNJAB,NORTH,4
